draft_year,round,pick_number,team,player_name,position,games_played,points,performance_score,expected_performance,draft_value
2005,1,1,Pittsburgh,Sidney Crosby,C,1417.0,1756.0,1366.28,1064.72,301.56
2005,1,2,Anaheim,Bobby Ryan,R,866.0,569.0,891.65,891.85,-0.2
2005,1,3,Carolina,Jack Johnson,D,1228.0,342.0,583.05,886.09,-303.04
2005,1,4,Minnesota,Benoit Pouliot,L,625.0,263.0,699.05,797.2,-98.15
2005,1,6,Columbus,Gilbert Brule,C,299.0,95.0,516.55,733.33,-216.78
2005,1,7,Chicago,Jack Skille,R,368.0,84.0,542.09,762.06,-219.97
2005,1,8,San Jose,Devin Setoguchi,R,516.0,261.0,768.36,580.9,187.46
2005,1,9,Ottawa,Brian Lee,D,209.0,36.0,291.44,783.1,-491.66
2005,1,10,Vancouver,Luc Bourdon,D,36.0,2.0,40.58,613.02,-572.44
2005,1,11,Los Angeles,Anze Kopitar,C,1515.0,1314.0,1063.08,522.52,540.56
2005,1,12,NY Rangers,Marc Staal,D,1136.0,234.0,523.93,626.88,-102.95
2005,1,13,Buffalo,Marek Zagrapan,C,0.0,0.0,0.0,541.74,-541.74
2005,1,14,Washington,Sasha Pokulok,D,0.0,0.0,0.0,578.56,-578.56
2005,1,15,NY Islanders,Ryan O'Marra,C,33.0,7.0,49.03,576.66,-527.63
2005,1,16,Winnipeg,Alex Bourret,R,0.0,0.0,0.0,615.55,-615.55
2005,1,17,Arizona,Martin Hanzal,C,673.0,338.0,765.44,525.27,240.17
2005,1,18,Nashville,Ryan Parent,D,106.0,7.0,122.03,507.88,-385.85
2005,1,19,Detroit,Jakub Kindl,D,331.0,74.0,500.46,440.82,59.64
2005,1,20,Florida,Kenndal McArdle,L,42.0,3.0,48.87,551.61,-502.74
2005,1,22,Boston,Matt Lashoff,D,74.0,16.0,110.64,495.46,-384.82
2005,1,23,New Jersey,Nicklas Bergfors,R,173.0,83.0,363.07,366.86,-3.79
2005,1,24,St. Louis,T.J. Oshie,R,1010.0,695.0,916.98,462.24,454.74
2005,1,25,Edmonton,Andrew Cogliano,C,1294.0,464.0,648.33,367.93,280.4
2005,1,26,Calgary,Matt Pelech,R,13.0,4.0,22.16,673.33,-651.17
2005,1,27,Washington,Joe Finley,D,21.0,1.0,23.29,383.0,-359.71
2005,1,28,Dallas,Matt Niskanen,D,949.0,356.0,661.82,281.51,380.31
2005,1,29,Philadelphia,Steve Downie,R,434.0,196.0,724.17,288.86,435.31
2005,1,30,Tampa Bay,Vladimir Mihalik,D,15.0,3.0,21.87,460.5,-438.63
2005,2,31,Anaheim,Brendan Mikkelson,L,131.0,10.0,153.9,169.48,-15.58
2005,2,33,Dallas,James Neal,L,869.0,559.0,880.42,265.03,615.39
2005,2,34,Colorado,Ryan Stoa,C,40.0,7.0,56.03,270.64,-214.61
2005,2,35,San Jose,Marc-Edouard Vlasic,D,1323.0,379.0,589.54,310.28,279.26
2005,2,36,Edmonton,Taylor Chorney,D,166.0,22.0,216.38,206.34,10.04
2005,2,37,St. Louis,Scott Jackson,D,1.0,0.0,1.0,246.11,-245.11
2005,2,39,Boston,Petr Kalus,R,11.0,5.0,22.45,398.69,-376.24
2005,2,40,NY Rangers,Mike Sauer,D,98.0,18.0,139.22,88.42,50.8
2005,2,42,Detroit,Justin Abdelkader,L,739.0,252.0,634.0,268.36,365.64
2005,2,43,Chicago,Mike Blunden,R,127.0,13.0,156.77,316.36,-159.59
2005,2,44,Colorado,Paul Stastny,C,1145.0,822.0,941.26,224.88,716.38
2005,2,45,Montreal,Guillaume Latendresse,R,341.0,147.0,677.63,263.77,413.86
2005,2,46,NY Islanders,Dustin Kohn,D,22.0,4.0,31.16,197.53,-166.37
2005,2,47,Colorado,Tom Fritsche,L,0.0,0.0,0.0,347.17,-347.17
2005,2,48,Buffalo,Philipp Gogulla,L,0.0,0.0,0.0,89.69,-89.69
2005,2,49,Winnipeg,Chad Denny,D,0.0,0.0,0.0,281.71,-281.71
2005,2,50,Los Angeles,Dany Roussin,L,0.0,0.0,0.0,222.67,-222.67
2005,2,51,Vancouver,Mason Raymond,L,546.0,251.0,730.77,200.85,529.92
2005,2,52,Colorado,Chris Durand,C,0.0,0.0,0.0,208.52,-208.52
2005,2,53,Winnipeg,Andrew Kozek,W,0.0,0.0,0.0,281.25,-281.25
2005,2,54,Chicago,Dan Bertram,R,0.0,0.0,0.0,256.36,-256.36
2005,2,55,Columbus,Adam McQuaid,D,512.0,73.0,472.24,438.76,33.48
2005,2,56,NY Rangers,Marc-Andre Cliche,C,151.0,14.0,183.06,238.67,-55.61
2005,2,57,Minnesota,Matt Kassian,L,76.0,5.0,87.45,225.42,-137.97
2005,2,58,Carolina,Nate Hagemo,D,0.0,0.0,0.0,495.57,-495.57
2005,2,60,Los Angeles,T.J. Fast,D,0.0,0.0,0.0,264.35,-264.35
2005,2,61,Pittsburgh,Michael Gergen,D,0.0,0.0,0.0,216.97,-216.97
2005,3,62,Pittsburgh,Kristopher Letang,D,1232.0,805.0,888.69,62.4,826.29
2005,3,63,Anaheim,Jason Bailey,R,0.0,0.0,0.0,185.8,-185.8
2005,3,64,Carolina,Joe Barnes,C,0.0,0.0,0.0,173.7,-173.7
2005,3,66,NY Rangers,Brodie Dupont,L,1.0,0.0,1.0,331.89,-330.89
2005,3,67,Columbus,Kris Russell,D,912.0,254.0,583.05,202.2,380.85
2005,3,68,Chicago,Evan Brophey,C,4.0,0.0,4.0,88.27,-84.27
2005,3,69,Calgary,Gord Baldwin,D,0.0,0.0,0.0,258.45,-258.45
2005,3,70,Ottawa,Vitali Anikeyenko,D,0.0,0.0,0.0,55.14,-55.14
2005,3,71,Dallas,Richard Clune,L,139.0,22.0,189.38,190.5,-1.12
2005,3,73,Tampa Bay,Radek Smolenak,L,7.0,1.0,9.29,70.05,-60.76
2005,3,74,Calgary,Dan Ryder,C,0.0,0.0,0.0,127.04,-127.04
2005,3,75,Dallas,Perttu Lindgren,C,1.0,0.0,1.0,243.15,-242.15
2005,3,76,NY Islanders,Shea Guthrie,C,0.0,0.0,0.0,72.12,-72.12
2005,3,77,NY Rangers,Dalyn Flatt,D,0.0,0.0,0.0,321.95,-321.95
2005,3,78,Nashville,Teemu Laakso,D,17.0,0.0,17.0,207.51,-190.51
2005,3,79,Nashville,Cody Franson,D,550.0,212.0,670.24,228.94,441.3
2005,3,80,Detroit,Christofer Lofberg,C,0.0,0.0,0.0,199.44,-199.44
2005,3,81,Edmonton,Danny Syvret,D,59.0,7.0,75.03,63.04,11.99
2005,3,82,Toronto,Phil Oreskovic,D,10.0,2.0,14.58,231.87,-217.29
2005,3,83,Boston,Mikko Lehtonen,R,2.0,0.0,2.0,74.74,-72.74
2005,3,84,New Jersey,Mark Fraser,D,219.0,22.0,269.38,48.09,221.29
2005,3,86,Edmonton,Robby Dee,C,0.0,0.0,0.0,200.26,-200.26
2005,3,87,Buffalo,Marc-Andre Gragnani,D,78.0,18.0,119.22,15.47,103.75
2005,3,88,Colorado,T.J. Hensick,R,112.0,38.0,199.02,49.12,149.9
2005,3,89,Tampa Bay,Chris Lawrence,R,0.0,0.0,0.0,170.7,-170.7
2005,3,90,Florida,Dan Collins,R,0.0,0.0,0.0,113.62,-113.62
2005,3,91,Philadelphia,Oskars Bartulis,D,66.0,9.0,86.61,51.32,35.29
2005,4,92,Tampa Bay,Marek Bartanus,R,0.0,0.0,0.0,133.62,-133.62
2005,4,93,Florida,Olivier Legault,L,0.0,0.0,0.0,108.48,-108.48
2005,4,94,Carolina,Jakub Vojta,D,0.0,0.0,0.0,55.6,-55.6
2005,4,95,Ottawa,Cody Bass,C,75.0,5.0,86.45,144.86,-58.41
2005,4,96,Buffalo,Chris Butler,D,407.0,86.0,528.26,180.46,347.8
2005,4,97,Edmonton,Chris VandeVelde,C,278.0,48.0,387.92,78.05,309.87
2005,4,98,Ottawa,Ilya Zubov,C,11.0,2.0,15.58,131.29,-115.71
2005,4,99,New Jersey,Patrick Davis,L,9.0,1.0,11.29,189.25,-177.96
2005,4,100,Boston,Jonathan Sigalet,D,1.0,0.0,1.0,128.42,-127.42
2005,4,101,Columbus,Jared Boll,R,579.0,66.0,448.93,109.53,339.4
2005,4,102,Tampa Bay,Blair Jones,C,132.0,17.0,170.93,123.5,47.43
2005,4,103,Detroit,Mattias Ritola,R,43.0,9.0,63.61,50.04,13.57
2005,4,104,Florida,Matt Duffy,D,0.0,0.0,0.0,282.17,-282.17
2005,4,105,Arizona,Keith Yandle,D,1109.0,619.0,811.03,83.03,728.0
2005,4,106,Boston,Vladimir Sobotka,C,548.0,171.0,610.39,191.92,418.47
2005,4,107,NY Rangers,Tom Pyatt,L,445.0,101.0,541.03,22.27,518.76
2005,4,108,Chicago,Niklas Hjalmarsson,D,821.0,172.0,526.79,97.14,429.65
2005,4,109,Washington,Andrew Thomas,D,0.0,0.0,0.0,86.99,-86.99
2005,4,110,Minnesota,Kyle Bailey,C,0.0,0.0,0.0,219.48,-219.48
2005,4,111,Calgary,J.D. Watt,C,0.0,0.0,0.0,167.98,-167.98
2005,4,113,Chicago,Nathan Davis,C,0.0,0.0,0.0,102.82,-102.82
2005,4,115,Ottawa,Janne Kolehmainen,L,0.0,0.0,0.0,56.34,-56.34
2005,4,116,Winnipeg,Jordan Smotherman,L,4.0,2.0,8.58,90.9,-82.32
2005,4,117,Chicago,Denis Istomin,R,0.0,0.0,0.0,260.68,-260.68
2005,4,118,Washington,Patrick McNeill,D,0.0,0.0,0.0,99.56,-99.56
2005,4,120,Edmonton,Vyacheslav Trukhno,C,0.0,0.0,0.0,171.69,-171.69
2005,4,121,Montreal,Juraj Mikus,C,0.0,0.0,0.0,297.09,-297.09
2005,4,122,Minnesota,Morten Madsen,L,0.0,0.0,0.0,0.0,0.0
2005,4,123,Carolina,Ondrej Otcenas,L,0.0,0.0,0.0,0.0,0.0
2005,4,124,Colorado,Raymond Macias,D,8.0,1.0,10.29,0.0,10.29
2005,4,125,Pittsburgh,Tommi Leinonen,D,0.0,0.0,0.0,573.75,-573.75
2005,5,126,Pittsburgh,Tim Crowder,R,0.0,0.0,0.0,98.64,-98.64
2005,5,127,Anaheim,Bobby Bolt,L,0.0,0.0,0.0,98.64,-98.64
2005,5,129,Minnesota,Anthony Aiello,D,0.0,0.0,0.0,98.64,-98.64
2005,5,130,Montreal,Mathieu Aubin,C,0.0,0.0,0.0,98.64,-98.64
2005,5,132,Detroit,Darren Helm,C,823.0,266.0,619.49,96.88,522.61
2005,5,133,Tampa Bay,Stanislav Lascek,R,0.0,0.0,0.0,98.64,-98.64
2005,5,134,Chicago,Brennan Turner,D,0.0,0.0,0.0,98.64,-98.64
2005,5,135,Winnipeg,Tomas Pospisil,L,0.0,0.0,0.0,98.64,-98.64
2005,5,136,Ottawa,Tomas Kudelka,D,0.0,0.0,0.0,98.64,-98.64
2005,5,137,Detroit,Johan Ryno,C,0.0,0.0,0.0,98.64,-98.64
2005,5,138,Vancouver,Matt Butcher,C,0.0,0.0,0.0,98.64,-98.64
2005,5,139,Los Angeles,Patrik Hersley,D,0.0,0.0,0.0,98.64,-98.64
2005,5,141,Anaheim,Brian Salcido,D,2.0,1.0,4.29,98.63,-94.34
2005,5,142,Buffalo,Nathan Gerbe,C,435.0,151.0,638.99,96.82,542.17
2005,5,144,NY Islanders,Masi Marjamaki,L,1.0,0.0,1.0,98.64,-97.64
2005,5,145,Carolina,Timothy Kunes,D,0.0,0.0,0.0,98.64,-98.64
2005,5,146,Dallas,Tom Wandell,C,229.0,43.0,327.47,97.71,229.76
2005,5,147,NY Rangers,Trevor Koverko,D,0.0,0.0,0.0,98.64,-98.64
2005,5,148,Arizona,Anton Krysanov,C,0.0,0.0,0.0,98.64,-98.64
2005,5,149,San Jose,Derek Joslin,D,116.0,16.0,152.64,98.21,54.43
2005,5,150,Nashville,Cal O'Reilly,C,145.0,49.0,257.21,97.91,159.3
2005,5,151,Detroit,Jeff May,D,0.0,0.0,0.0,98.64,-98.64
2005,5,152,Philadelphia,Josh Beaulieu,L,0.0,0.0,0.0,98.64,-98.64
2005,5,153,Toronto,Alex Berry,R,0.0,0.0,0.0,98.64,-98.64
2005,5,154,Boston,Wacey Rabbit,C,0.0,0.0,0.0,98.64,-98.64
2005,5,155,New Jersey,Mark Fayne,D,389.0,65.0,492.22,97.24,394.98
2005,5,156,St. Louis,Ryan Reaves,R,962.0,140.0,474.64,97.29,377.35
2005,5,157,Edmonton,Fredrik Pettersson,L,0.0,0.0,0.0,98.64,-98.64
2005,5,159,Carolina,Risto Korhonen,D,0.0,0.0,0.0,98.64,-98.64
2005,5,160,Dallas,Matt Watkins,R,1.0,0.0,1.0,98.64,-97.64
2005,5,162,San Jose,P.J. Fenton,L,0.0,0.0,0.0,98.64,-98.64
2005,6,163,Tampa Bay,Marek Kvapil,L,0.0,0.0,0.0,83.45,-83.45
2005,6,164,Florida,Roman Derlyuk,D,0.0,0.0,0.0,83.45,-83.45
2005,6,166,Colorado,Jason Lynch,D,0.0,0.0,0.0,83.45,-83.45
2005,6,168,Colorado,Justin Mercier,L,9.0,2.0,13.58,83.41,-69.83
2005,6,169,St. Louis,Mike Gauthier,D,0.0,0.0,0.0,83.45,-83.45
2005,6,170,New Jersey,Sean Zimmerman,D,0.0,0.0,0.0,83.45,-83.45
2005,6,171,St. Louis,Nick Drazenovic,C,12.0,0.0,12.0,83.42,-71.42
2005,6,172,Boston,Lukas Vantuch,C,0.0,0.0,0.0,83.45,-83.45
2005,6,173,Toronto,Johan Dahlberg,L,0.0,0.0,0.0,83.45,-83.45
2005,6,174,Philadelphia,John Flatters,D,0.0,0.0,0.0,83.45,-83.45
2005,6,175,Detroit,Juho Mielonen,D,0.0,0.0,0.0,83.45,-83.45
2005,6,176,Nashville,Ryan Maki,R,0.0,0.0,0.0,83.45,-83.45
2005,6,177,Columbus,Derek Reinhart,D,0.0,0.0,0.0,83.45,-83.45
2005,6,178,NY Rangers,Greg Beller,W,0.0,0.0,0.0,83.45,-83.45
2005,6,179,Calgary,Brett Sutter,C,60.0,10.0,82.9,83.21,-0.31
2005,6,180,NY Islanders,Tyrell Mason,D,0.0,0.0,0.0,83.45,-83.45
2005,6,181,Washington,Tim Kennedy,L,162.0,39.0,251.31,82.72,168.59
2005,6,183,San Jose,Will Colbert,D,0.0,0.0,0.0,83.45,-83.45
2005,6,184,Los Angeles,Ryan McGinnis,D,0.0,0.0,0.0,83.45,-83.45
2005,6,185,Vancouver,Kris Fredheim,D,3.0,0.0,3.0,83.44,-80.44
2005,6,186,Ottawa,Dmitry Megalinsky,D,0.0,0.0,0.0,83.45,-83.45
2005,6,187,Winnipeg,Andrey Zubarev,D,4.0,1.0,6.29,83.43,-77.14
2005,6,188,Chicago,Joe Charlebois,D,0.0,0.0,0.0,83.45,-83.45
2005,6,189,Columbus,Kirill Starkov,L,0.0,0.0,0.0,83.45,-83.45
2005,6,190,Montreal,Matt D'Agostini,R,324.0,107.0,569.03,81.78,487.25
2005,6,191,Buffalo,Vyacheslav Buravchikov,D,0.0,0.0,0.0,83.45,-83.45
2005,6,192,Carolina,Nicolas Blanchard,L,9.0,0.0,9.0,83.43,-74.43
2005,6,193,San Jose,Tony Lucia,L,0.0,0.0,0.0,83.45,-83.45
2005,6,194,Pittsburgh,Jean-Philipp Paquet,D,0.0,0.0,0.0,83.45,-83.45
2005,7,195,Pittsburgh,Joe Vitale,C,234.0,44.0,334.76,59.67,275.09
2005,7,196,NY Islanders,Nick Tuzzolino,D,0.0,0.0,0.0,60.62,-60.62
2005,7,198,Carolina,Kyle Lawson,D,0.0,0.0,0.0,60.62,-60.62
2005,7,199,Minnesota,Riley Emmerson,L,0.0,0.0,0.0,60.62,-60.62
2005,7,200,Montreal,Sergei Kostitsyn,R,353.0,176.0,756.04,58.48,697.56
2005,7,201,Columbus,Trevor Hendrikx,F,0.0,0.0,0.0,60.62,-60.62
2005,7,202,Chicago,David Kuchejda,R,0.0,0.0,0.0,60.62,-60.62
2005,7,203,Chicago,Adam Hobson,C,0.0,0.0,0.0,60.62,-60.62
2005,7,204,Ottawa,Colin Greening,C,286.0,102.0,519.58,59.15,460.43
2005,7,205,Vancouver,Mario Bliznak,C,6.0,1.0,8.29,60.6,-52.31
2005,7,206,Los Angeles,Josh Meyers,D,0.0,0.0,0.0,60.62,-60.62
2005,7,207,Winnipeg,Myles Stoesz,L,0.0,0.0,0.0,60.62,-60.62
2005,7,208,Buffalo,Matt Generous,D,0.0,0.0,0.0,60.62,-60.62
2005,7,209,Washington,Viktor Dovgan,D,0.0,0.0,0.0,60.62,-60.62
2005,7,210,NY Islanders,Luciano Aquino,R,0.0,0.0,0.0,60.62,-60.62
2005,7,211,NY Rangers,Ryan Russell,C,41.0,2.0,45.58,60.49,-14.91
2005,7,212,Arizona,Patrick Brosnihan,R,0.0,0.0,0.0,60.62,-60.62
2005,7,213,Nashville,Scott Todd,D,0.0,0.0,0.0,60.62,-60.62
2005,7,214,Detroit,Bretton Stamler,D,0.0,0.0,0.0,60.62,-60.62
2005,7,215,Philadelphia,Matt Clackson,L,0.0,0.0,0.0,60.62,-60.62
2005,7,216,Toronto,Anton Stralman,D,938.0,293.0,610.65,58.89,551.76
2005,7,217,Boston,Brock Bradford,C,0.0,0.0,0.0,60.62,-60.62
2005,7,218,New Jersey,Alexander Sundstrom,C,0.0,0.0,0.0,60.62,-60.62
2005,7,219,St. Louis,Nikolai Lemtyugov,W,0.0,0.0,0.0,60.62,-60.62
2005,7,220,Edmonton,Matthew Glasser,L,0.0,0.0,0.0,60.62,-60.62
2005,7,221,Calgary,Myles Rumsey,D,0.0,0.0,0.0,60.62,-60.62
2005,7,222,Colorado,Kyle Cumiskey,D,139.0,35.0,219.15,60.0,159.15
2005,7,224,Florida,Zach Bearson,R,0.0,0.0,0.0,60.62,-60.62
2005,7,225,Tampa Bay,John Wessbecker,D,0.0,0.0,0.0,60.62,-60.62
2005,7,226,Los Angeles,John Seymour,L,0.0,0.0,0.0,60.62,-60.62
2005,7,227,Buffalo,Andrew Orpik,D,0.0,0.0,0.0,60.62,-60.62
2005,7,228,Toronto,Chad Rau,C,9.0,2.0,13.58,60.58,-47.0
2005,7,229,Montreal,Philippe Paquet,D,0.0,0.0,0.0,60.62,-60.62
2005,7,230,Nashville,Patric Hornqvist,R,901.0,543.0,847.32,58.22,789.1
2006,1,1,St. Louis,Erik Johnson,D,1023.0,348.0,633.33,1125.8,-492.47
2006,1,2,Pittsburgh,Jordan Staal,C,1401.0,744.0,788.93,900.41,-111.48
2006,1,3,Chicago,Jonathan Toews,C,1143.0,908.0,1003.63,851.05,152.58
2006,1,4,Washington,Nicklas Backstrom,C,1105.0,1033.0,1118.12,762.28,355.84
2006,1,5,Boston,Phil Kessel,R,1286.0,992.0,984.86,657.7,327.16
2006,1,6,Columbus,Derick Brassard,C,1013.0,545.0,794.6,710.16,84.44
2006,1,7,NY Islanders,Kyle Okposo,R,1051.0,614.0,832.27,737.88,94.39
2006,1,8,Arizona,Peter Mueller,C,297.0,160.0,663.4,589.65,73.75
2006,1,9,Minnesota,James Sheppard,C,394.0,91.0,544.29,762.03,-217.74
2006,1,10,Florida,Michael Frolik,R,858.0,384.0,720.86,556.33,164.53
2006,1,12,Winnipeg,Bryan Little,C,843.0,521.0,859.84,598.88,260.96
2006,1,13,Toronto,Jiri Tlusty,L,446.0,177.0,679.54,485.11,194.43
2006,1,14,Vancouver,Michael Grabner,R,640.0,276.0,707.57,519.6,187.97
2006,1,16,San Jose,Ty Wishart,D,26.0,6.0,39.74,612.24,-572.5
2006,1,17,Los Angeles,Trevor Lewis,C,1034.0,237.0,542.86,543.82,-0.96
2006,1,18,Colorado,Chris Stewart,R,668.0,322.0,748.97,450.88,298.09
2006,1,19,Anaheim,Mark Mitera,D,0.0,0.0,0.0,486.32,-486.32
2006,1,20,Montreal,David Fischer,D,0.0,0.0,0.0,555.68,-555.68
2006,1,21,NY Rangers,Bob Sanguinetti,D,45.0,6.0,58.74,502.47,-443.73
2006,1,22,Philadelphia,Claude Giroux,R,1339.0,1160.0,1062.26,408.95,653.31
2006,1,24,Buffalo,Dennis Persson,D,0.0,0.0,0.0,545.6,-545.6
2006,1,25,St. Louis,Patrik Berglund,C,717.0,326.0,726.67,361.41,365.26
2006,1,27,Dallas,Ivan Vishnevskiy,D,5.0,2.0,9.58,384.25,-374.67
2006,1,28,Ottawa,Nick Foligno,L,1282.0,609.0,743.27,274.72,468.55
2006,1,29,Arizona,Chris Summers,D,70.0,9.0,90.61,341.66,-251.05
2006,1,30,New Jersey,Matt Corrente,D,34.0,6.0,47.74,458.15,-410.41
2006,2,31,St. Louis,Tomas Kana,C,6.0,2.0,10.58,185.4,-174.82
2006,2,32,Pittsburgh,Carl Sneep,D,1.0,1.0,3.29,165.72,-162.43
2006,2,33,Chicago,Igor Makarov,R,0.0,0.0,0.0,338.4,-338.4
2006,2,35,Washington,Francois Bouchard,R,0.0,0.0,0.0,359.41,-359.41
2006,2,36,San Jose,Jamie McGinn,L,617.0,220.0,646.69,158.52,488.17
2006,2,37,Boston,Yuri Alexandrov,D,0.0,0.0,0.0,246.2,-246.2
2006,2,38,Anaheim,Bryce Swan,R,0.0,0.0,0.0,345.77,-345.77
2006,2,39,Philadelphia,Andreas Nodl,R,183.0,36.0,265.44,374.39,-108.95
2006,2,40,Minnesota,Ondrej Fiala,L,0.0,0.0,0.0,100.03,-100.03
2006,2,41,Detroit,Cory Emmerton,L,139.0,21.0,187.09,194.45,-7.36
2006,2,42,Philadelphia,Mike Ratchuk,D,0.0,0.0,0.0,325.99,-325.99
2006,2,43,Winnipeg,Riley Holzapfel,L,0.0,0.0,0.0,329.43,-329.43
2006,2,44,Toronto,Nikolay Kulemin,L,669.0,274.0,689.9,247.73,442.17
2006,2,45,Edmonton,Jeff Petry,D,1042.0,394.0,664.26,264.98,399.28
2006,2,47,Detroit,Shawn Matthias,L,551.0,174.0,613.44,296.05,317.39
2006,2,48,Los Angeles,Joey Ryan,D,0.0,0.0,0.0,89.69,-89.69
2006,2,49,Montreal,Ben Maxwell,C,47.0,8.0,65.32,274.45,-209.13
2006,2,50,Boston,Milan Lucic,L,1177.0,586.0,761.89,159.18,602.71
2006,2,51,Colorado,Nigel Williams,D,0.0,0.0,0.0,261.75,-261.75
2006,2,52,Washington,Keith Seabrook,D,0.0,0.0,0.0,208.52,-208.52
2006,2,53,Montreal,Mathieu Carle,D,3.0,0.0,3.0,281.0,-278.0
2006,2,54,NY Rangers,Artem Anisimov,C,771.0,376.0,753.57,162.17,591.4
2006,2,55,Philadelphia,Denis Bodrov,D,0.0,0.0,0.0,481.69,-481.69
2006,2,56,Nashville,Blake Geoffrion,L,55.0,13.0,84.77,246.86,-162.09
2006,2,57,Buffalo,Mike Weber,D,351.0,53.0,472.37,193.34,279.03
2006,2,58,New Jersey,Alexander Vasyunov,L,18.0,5.0,29.45,492.89,-463.44
2006,2,59,Colorado,Codey Burki,C,0.0,0.0,0.0,211.93,-211.93
2006,2,60,NY Islanders,Jesse Joensuu,L,129.0,24.0,183.96,249.02,-65.06
2006,2,61,Chicago,Simon Danis-Pepin,D,0.0,0.0,0.0,216.97,-216.97
2006,2,62,Detroit,Dick Axelsson,L,0.0,0.0,0.0,173.49,-173.49
2006,2,63,Carolina,Jamie McBain,D,348.0,110.0,599.9,131.27,468.63
2006,3,64,St. Louis,Jonas Junland,D,4.0,2.0,8.58,172.92,-164.34
2006,3,65,Pittsburgh,Brian Strait,D,187.0,29.0,253.41,145.5,107.91
2006,3,66,Montreal,Ryan White,C,313.0,61.0,452.69,294.24,158.44
2006,3,67,New Jersey,Kirill Tulupov,D,0.0,0.0,0.0,250.79,-250.79
2006,3,68,Ottawa,Eric Gryba,D,289.0,43.0,387.47,56.31,331.16
2006,3,70,NY Islanders,Robin Figren,L,0.0,0.0,0.0,55.14,-55.14
2006,3,71,Boston,Brad Marchand,L,1152.0,1034.0,1087.73,108.83,978.9
2006,3,72,Minnesota,Cal Clutterbuck,R,1064.0,293.0,580.5,129.57,450.93
2006,3,73,Florida,Brady Calla,R,0.0,0.0,0.0,70.83,-70.83
2006,3,75,Edmonton,Theo Peckham,D,160.0,17.0,198.93,221.15,-22.22
2006,3,76,Chicago,Tony Lagerstrom,C,0.0,0.0,0.0,72.12,-72.12
2006,3,77,New Jersey,Vladimir Zharkov,R,82.0,14.0,114.06,309.28,-195.22
2006,3,78,Tampa Bay,Kevin Quick,D,6.0,1.0,8.29,208.48,-200.19
2006,3,79,Philadelphia,Jonathan Matsumoto,C,14.0,2.0,18.58,283.24,-264.66
2006,3,80,Winnipeg,Michael Forney,L,0.0,0.0,0.0,199.44,-199.44
2006,3,81,Colorado,Mike Carman,C,0.0,0.0,0.0,69.86,-69.86
2006,3,82,Vancouver,Daniel Rahimi,D,0.0,0.0,0.0,233.08,-233.08
2006,3,83,Anaheim,John de Gray,D,0.0,0.0,0.0,74.99,-74.99
2006,3,84,NY Rangers,Ryan Hillier,L,0.0,0.0,0.0,75.03,-75.03
2006,3,85,Columbus,Tom Sestito,L,154.0,21.0,202.09,248.44,-46.35
2006,3,86,Los Angeles,"George ""Bud"" Holloway",R,1.0,0.0,1.0,200.14,-199.14
2006,3,87,Calgary,John Armstrong,C,0.0,0.0,0.0,26.31,-26.31
2006,3,88,Arizona,Jonas Ahnelov,D,0.0,0.0,0.0,71.24,-71.24
2006,3,89,Calgary,Aaron Marvin,C,0.0,0.0,0.0,170.7,-170.7
2006,3,90,Dallas,Aaron Snow,L,0.0,0.0,0.0,113.62,-113.62
2006,3,91,Ottawa,Kaspars Daugavins,L,91.0,15.0,125.35,47.45,77.9
2006,3,93,Carolina,Harrison Reed,R,0.0,0.0,0.0,108.48,-108.48
2006,4,94,St. Louis,Ryan Turek,D,0.0,0.0,0.0,55.6,-55.6
2006,4,95,Chicago,Ben Shutron,D,0.0,0.0,0.0,153.51,-153.51
2006,4,97,Washington,Oskar Osala,L,3.0,0.0,3.0,110.13,-107.13
2006,4,98,San Jose,James DeLory,D,0.0,0.0,0.0,132.71,-132.71
2006,4,100,NY Islanders,Rhett Rakhshani,R,7.0,0.0,7.0,127.92,-120.92
2006,4,101,Philadelphia,Joonas Lehtivuori,D,0.0,0.0,0.0,146.94,-146.94
2006,4,102,Minnesota,Kyle Medvec,D,0.0,0.0,0.0,139.04,-139.04
2006,4,103,Florida,Michael Caruso,D,2.0,0.0,2.0,55.18,-53.18
2006,4,104,NY Rangers,David Kveton,R,0.0,0.0,0.0,282.17,-282.17
2006,4,105,Nashville,Niko Snellman,R,0.0,0.0,0.0,156.76,-156.76
2006,4,107,New Jersey,Tyler Miller,D,0.0,0.0,0.0,71.46,-71.46
2006,4,110,Colorado,Kevin Montgomery,D,0.0,0.0,0.0,219.48,-219.48
2006,4,111,Toronto,Korbinian Holzer,D,206.0,27.0,267.83,138.22,129.61
2006,4,112,Anaheim,Matt Beleskey,L,477.0,158.0,626.04,193.12,432.92
2006,4,113,Columbus,Ben Wright,D,0.0,0.0,0.0,102.82,-102.82
2006,4,114,Los Angeles,Niclas Andersen,D,0.0,0.0,0.0,154.84,-154.84
2006,4,115,NY Islanders,Tomas Marcinko,C,0.0,0.0,0.0,56.34,-56.34
2006,4,116,Florida,Derrick LaPoint,D,0.0,0.0,0.0,91.68,-91.68
2006,4,117,Buffalo,Felix Schutz,C,0.0,0.0,0.0,260.68,-260.68
2006,4,118,Calgary,Hugo Carpentier,C,0.0,0.0,0.0,99.56,-99.56
2006,4,119,NY Islanders,Doug Rogers,C,0.0,0.0,0.0,84.34,-84.34
2006,4,121,Ottawa,Pierre-Luc Lessard,D,0.0,0.0,0.0,297.09,-297.09
