draft_year,round,pick_number,drafted_by,player_name,position,games_played,points,performance_score,hindsight_rank,plus_minus,team_color
2005,1,1,Pittsburgh,Sidney Crosby,C,1408.0,1746.0,5406.34,1,0,#FCB514
2005,1,2,Anaheim,Bobby Ryan,R,866.0,569.0,2169.01,9,-7,#F47A38
2005,1,3,Carolina,Jack Johnson,D,1228.0,342.0,2011.18,12,-9,#CC0000
2005,1,4,Minnesota,Benoit Pouliot,L,625.0,263.0,1227.27,21,-17,#154734
2005,1,6,Columbus,Gilbert Brule,C,299.0,95.0,516.55,39,-33,#002654
2005,1,7,Chicago,Jack Skille,R,368.0,84.0,560.36,36,-29,#CF0A2C
2005,1,8,San Jose,Devin Setoguchi,R,516.0,261.0,1113.69,24,-16,#006D75
2005,1,9,Ottawa,Brian Lee,D,209.0,36.0,291.44,45,-36,#C8102E
2005,1,10,Vancouver,Luc Bourdon,D,36.0,2.0,40.58,72,-62,#00205B
2005,1,11,Los Angeles,Anze Kopitar,C,1503.0,1305.0,4491.45,2,9,#111111
2005,1,12,NY Rangers,Marc Staal,D,1136.0,234.0,1671.86,14,-2,#0038A8
2005,1,13,Buffalo,Marek Zagrapan,C,0.0,0.0,0.0,101,-88,#003087
2005,1,14,Washington,Sasha Pokulok,D,0.0,0.0,0.0,101,-87,#CF0A2C
2005,1,15,NY Islanders,Ryan O'Marra,C,33.0,7.0,49.03,69,-54,#F47D30
2005,1,16,Winnipeg,Alex Bourret,R,0.0,0.0,0.0,101,-85,#004C97
2005,1,17,Arizona,Martin Hanzal,C,673.0,338.0,1447.02,17,0,#8C2633
2005,1,18,Nashville,Ryan Parent,D,106.0,7.0,122.03,59,-41,#FFB81C
2005,1,19,Detroit,Jakub Kindl,D,331.0,74.0,500.46,40,-21,#CE1126
2005,1,20,Florida,Kenndal McArdle,L,42.0,3.0,48.87,70,-50,#C9082A
2005,1,22,Boston,Matt Lashoff,D,74.0,16.0,110.64,61,-39,#FFB81C
2005,1,23,New Jersey,Nicklas Bergfors,R,173.0,83.0,363.07,42,-19,#CE1126
2005,1,24,St. Louis,T.J. Oshie,R,1010.0,695.0,2601.55,5,19,#002F87
2005,1,25,Edmonton,Andrew Cogliano,C,1294.0,464.0,2356.56,7,18,#041E42
2005,1,26,Calgary,Matt Pelech,R,13.0,4.0,22.16,76,-50,#D2001C
2005,1,27,Washington,Joe Finley,D,21.0,1.0,23.29,74,-47,#CF0A2C
2005,1,28,Dallas,Matt Niskanen,D,949.0,356.0,1764.24,13,15,#006847
2005,1,29,Philadelphia,Steve Downie,R,434.0,196.0,882.84,27,2,#F74902
2005,1,30,Tampa Bay,Vladimir Mihalik,D,15.0,3.0,21.87,77,-47,#002868
2005,2,31,Anaheim,Brendan Mikkelson,L,131.0,10.0,153.9,56,-25,#F47A38
2005,2,33,Dallas,James Neal,L,869.0,559.0,2149.11,10,23,#006847
2005,2,34,Colorado,Ryan Stoa,C,40.0,7.0,56.03,68,-34,#6F263D
2005,2,35,San Jose,Marc-Edouard Vlasic,D,1323.0,379.0,2190.91,8,27,#006D75
2005,2,36,Edmonton,Taylor Chorney,D,166.0,22.0,216.38,50,-14,#041E42
2005,2,37,St. Louis,Scott Jackson,D,1.0,0.0,1.0,95,-58,#002F87
2005,2,39,Boston,Petr Kalus,R,11.0,5.0,22.45,75,-36,#FFB81C
2005,2,40,NY Rangers,Mike Sauer,D,98.0,18.0,139.22,58,-18,#0038A8
2005,2,42,Detroit,Justin Abdelkader,L,739.0,252.0,1316.08,19,23,#CE1126
2005,2,43,Chicago,Mike Blunden,R,127.0,13.0,156.77,55,-12,#CF0A2C
2005,2,44,Colorado,Paul Stastny,C,1145.0,822.0,3027.38,4,40,#6F263D
2005,2,45,Montreal,Guillaume Latendresse,R,341.0,147.0,677.63,32,13,#AF1E2D
2005,2,46,NY Islanders,Dustin Kohn,D,22.0,4.0,31.16,73,-27,#F47D30
2005,2,47,Colorado,Tom Fritsche,L,0.0,0.0,0.0,101,-54,#6F263D
2005,2,48,Buffalo,Philipp Gogulla,L,0.0,0.0,0.0,101,-53,#003087
2005,2,49,Winnipeg,Chad Denny,D,0.0,0.0,0.0,101,-52,#004C97
2005,2,50,Los Angeles,Dany Roussin,L,0.0,0.0,0.0,101,-51,#111111
2005,2,51,Vancouver,Mason Raymond,L,546.0,251.0,1120.79,23,28,#00205B
2005,2,52,Colorado,Chris Durand,C,0.0,0.0,0.0,101,-49,#6F263D
2005,2,53,Winnipeg,Andrew Kozek,W,0.0,0.0,0.0,101,-48,#004C97
2005,2,54,Chicago,Dan Bertram,R,0.0,0.0,0.0,101,-47,#CF0A2C
2005,2,55,Columbus,Adam McQuaid,D,512.0,73.0,679.17,31,24,#002654
2005,2,56,NY Rangers,Marc-Andre Cliche,C,151.0,14.0,183.06,53,3,#0038A8
2005,2,57,Minnesota,Matt Kassian,L,76.0,5.0,87.45,62,-5,#154734
2005,2,58,Carolina,Nate Hagemo,D,0.0,0.0,0.0,101,-43,#CC0000
2005,2,60,Los Angeles,T.J. Fast,D,0.0,0.0,0.0,101,-41,#111111
2005,2,61,Pittsburgh,Michael Gergen,D,0.0,0.0,0.0,101,-40,#FCB514
2005,3,62,Pittsburgh,Kristopher Letang,D,1220.0,799.0,3049.71,3,59,#FCB514
2005,3,63,Anaheim,Jason Bailey,R,0.0,0.0,0.0,101,-38,#F47A38
2005,3,64,Carolina,Joe Barnes,C,0.0,0.0,0.0,101,-37,#CC0000
2005,3,66,NY Rangers,Brodie Dupont,L,1.0,0.0,1.0,95,-29,#0038A8
2005,3,67,Columbus,Kris Russell,D,912.0,254.0,1493.66,16,51,#002654
2005,3,68,Chicago,Evan Brophey,C,4.0,0.0,4.0,92,-24,#CF0A2C
2005,3,69,Calgary,Gord Baldwin,D,0.0,0.0,0.0,101,-32,#D2001C
2005,3,70,Ottawa,Vitali Anikeyenko,D,0.0,0.0,0.0,101,-31,#C8102E
2005,3,71,Dallas,Richard Clune,L,139.0,22.0,189.38,52,19,#006847
2005,3,73,Tampa Bay,Radek Smolenak,L,7.0,1.0,9.29,86,-13,#002868
2005,3,74,Calgary,Dan Ryder,C,0.0,0.0,0.0,101,-27,#D2001C
2005,3,75,Dallas,Perttu Lindgren,C,1.0,0.0,1.0,95,-20,#006847
2005,3,76,NY Islanders,Shea Guthrie,C,0.0,0.0,0.0,101,-25,#F47D30
2005,3,77,NY Rangers,Dalyn Flatt,D,0.0,0.0,0.0,101,-24,#0038A8
2005,3,78,Nashville,Teemu Laakso,D,17.0,0.0,17.0,78,0,#FFB81C
2005,3,79,Nashville,Cody Franson,D,550.0,212.0,1035.48,25,54,#FFB81C
2005,3,80,Detroit,Christofer Lofberg,C,0.0,0.0,0.0,101,-21,#CE1126
2005,3,81,Edmonton,Danny Syvret,D,59.0,7.0,75.03,66,15,#041E42
2005,3,82,Toronto,Phil Oreskovic,D,10.0,2.0,14.58,80,2,#003E7E
2005,3,83,Boston,Mikko Lehtonen,R,2.0,0.0,2.0,94,-11,#FFB81C
2005,3,84,New Jersey,Mark Fraser,D,219.0,22.0,269.38,46,38,#CE1126
2005,3,86,Edmonton,Robby Dee,C,0.0,0.0,0.0,101,-15,#041E42
2005,3,87,Buffalo,Marc-Andre Gragnani,D,78.0,18.0,119.22,60,27,#003087
2005,3,88,Colorado,T.J. Hensick,R,112.0,38.0,199.02,51,37,#6F263D
2005,3,89,Tampa Bay,Chris Lawrence,R,0.0,0.0,0.0,101,-12,#002868
2005,3,90,Florida,Dan Collins,R,0.0,0.0,0.0,101,-11,#C9082A
2005,3,91,Philadelphia,Oskars Bartulis,D,66.0,9.0,86.61,63,28,#F74902
2005,4,92,Tampa Bay,Marek Bartanus,R,0.0,0.0,0.0,101,-9,#002868
2005,4,93,Florida,Olivier Legault,L,0.0,0.0,0.0,101,-8,#C9082A
2005,4,94,Carolina,Jakub Vojta,D,0.0,0.0,0.0,101,-7,#CC0000
2005,4,95,Ottawa,Cody Bass,C,75.0,5.0,86.45,64,31,#C8102E
2005,4,96,Buffalo,Chris Butler,D,407.0,86.0,603.94,34,62,#003087
2005,4,97,Edmonton,Chris VandeVelde,C,278.0,48.0,387.92,41,56,#041E42
2005,4,98,Ottawa,Ilya Zubov,C,11.0,2.0,15.58,79,19,#C8102E
2005,4,99,New Jersey,Patrick Davis,L,9.0,1.0,11.29,84,15,#CE1126
2005,4,100,Boston,Jonathan Sigalet,D,1.0,0.0,1.0,95,5,#FFB81C
2005,4,101,Columbus,Jared Boll,R,579.0,66.0,730.14,30,71,#002654
2005,4,102,Tampa Bay,Blair Jones,C,132.0,17.0,170.93,54,48,#002868
2005,4,103,Detroit,Mattias Ritola,R,43.0,9.0,63.61,67,36,#CE1126
2005,4,104,Florida,Matt Duffy,D,0.0,0.0,0.0,101,3,#C9082A
2005,4,105,Arizona,Keith Yandle,D,1109.0,619.0,2526.51,6,99,#8C2633
2005,4,106,Boston,Vladimir Sobotka,C,548.0,171.0,939.59,26,80,#FFB81C
2005,4,107,NY Rangers,Tom Pyatt,L,445.0,101.0,676.29,33,74,#0038A8
2005,4,108,Chicago,Niklas Hjalmarsson,D,821.0,172.0,1214.88,22,86,#CF0A2C
2005,4,109,Washington,Andrew Thomas,D,0.0,0.0,0.0,101,8,#CF0A2C
2005,4,110,Minnesota,Kyle Bailey,C,0.0,0.0,0.0,101,9,#154734
2005,4,111,Calgary,J.D. Watt,C,0.0,0.0,0.0,101,10,#D2001C
2005,4,113,Chicago,Nathan Davis,C,0.0,0.0,0.0,101,12,#CF0A2C
2005,4,115,Ottawa,Janne Kolehmainen,L,0.0,0.0,0.0,101,14,#C8102E
2005,4,116,Winnipeg,Jordan Smotherman,L,4.0,2.0,8.58,88,28,#004C97
2005,4,117,Chicago,Denis Istomin,R,0.0,0.0,0.0,101,16,#CF0A2C
2005,4,118,Washington,Patrick McNeill,D,0.0,0.0,0.0,101,17,#CF0A2C
2005,4,120,Edmonton,Vyacheslav Trukhno,C,0.0,0.0,0.0,101,19,#041E42
2005,4,121,Montreal,Juraj Mikus,C,0.0,0.0,0.0,101,20,#AF1E2D
2005,4,122,Minnesota,Morten Madsen,L,0.0,0.0,0.0,101,21,#154734
2005,4,123,Carolina,Ondrej Otcenas,L,0.0,0.0,0.0,101,22,#CC0000
2005,4,124,Colorado,Raymond Macias,D,8.0,1.0,10.29,85,39,#6F263D
2005,4,125,Pittsburgh,Tommi Leinonen,D,0.0,0.0,0.0,101,24,#FCB514
2005,5,126,Pittsburgh,Tim Crowder,R,0.0,0.0,0.0,101,25,#FCB514
2005,5,127,Anaheim,Bobby Bolt,L,0.0,0.0,0.0,101,26,#F47A38
2005,5,129,Minnesota,Anthony Aiello,D,0.0,0.0,0.0,101,28,#154734
2005,5,130,Montreal,Mathieu Aubin,C,0.0,0.0,0.0,101,29,#AF1E2D
2005,5,132,Detroit,Darren Helm,C,823.0,266.0,1432.14,18,114,#CE1126
2005,5,133,Tampa Bay,Stanislav Lascek,R,0.0,0.0,0.0,101,32,#002868
2005,5,134,Chicago,Brennan Turner,D,0.0,0.0,0.0,101,33,#CF0A2C
2005,5,135,Winnipeg,Tomas Pospisil,L,0.0,0.0,0.0,101,34,#004C97
2005,5,136,Ottawa,Tomas Kudelka,D,0.0,0.0,0.0,101,35,#C8102E
2005,5,137,Detroit,Johan Ryno,C,0.0,0.0,0.0,101,36,#CE1126
2005,5,138,Vancouver,Matt Butcher,C,0.0,0.0,0.0,101,37,#00205B
2005,5,139,Los Angeles,Patrik Hersley,D,0.0,0.0,0.0,101,38,#111111
2005,5,141,Anaheim,Brian Salcido,D,2.0,1.0,4.29,91,50,#F47A38
2005,5,142,Buffalo,Nathan Gerbe,C,435.0,151.0,780.79,28,114,#003087
2005,5,144,NY Islanders,Masi Marjamaki,L,1.0,0.0,1.0,95,49,#F47D30
2005,5,145,Carolina,Timothy Kunes,D,0.0,0.0,0.0,101,44,#CC0000
2005,5,146,Dallas,Tom Wandell,C,229.0,43.0,327.47,44,102,#006847
2005,5,147,NY Rangers,Trevor Koverko,D,0.0,0.0,0.0,101,46,#0038A8
2005,5,148,Arizona,Anton Krysanov,C,0.0,0.0,0.0,101,47,#8C2633
2005,5,149,San Jose,Derek Joslin,D,116.0,16.0,152.64,57,92,#006D75
2005,5,150,Nashville,Cal O'Reilly,C,145.0,49.0,257.21,47,103,#FFB81C
2005,5,151,Detroit,Jeff May,D,0.0,0.0,0.0,101,50,#CE1126
2005,5,152,Philadelphia,Josh Beaulieu,L,0.0,0.0,0.0,101,51,#F74902
2005,5,153,Toronto,Alex Berry,R,0.0,0.0,0.0,101,52,#003E7E
2005,5,154,Boston,Wacey Rabbit,C,0.0,0.0,0.0,101,53,#FFB81C
2005,5,155,New Jersey,Mark Fayne,D,389.0,65.0,537.85,37,118,#CE1126
2005,5,156,St. Louis,Ryan Reaves,R,961.0,140.0,1281.6,20,136,#002F87
2005,5,157,Edmonton,Fredrik Pettersson,L,0.0,0.0,0.0,101,56,#041E42
2005,5,159,Carolina,Risto Korhonen,D,0.0,0.0,0.0,101,58,#CC0000
2005,5,160,Dallas,Matt Watkins,R,1.0,0.0,1.0,95,65,#006847
2005,5,162,San Jose,P.J. Fenton,L,0.0,0.0,0.0,101,61,#006D75
2005,6,163,Tampa Bay,Marek Kvapil,L,0.0,0.0,0.0,101,62,#002868
2005,6,164,Florida,Roman Derlyuk,D,0.0,0.0,0.0,101,63,#C9082A
2005,6,166,Colorado,Jason Lynch,D,0.0,0.0,0.0,101,65,#6F263D
2005,6,168,Colorado,Justin Mercier,L,9.0,2.0,13.58,81,87,#6F263D
2005,6,169,St. Louis,Mike Gauthier,D,0.0,0.0,0.0,101,68,#002F87
2005,6,170,New Jersey,Sean Zimmerman,D,0.0,0.0,0.0,101,69,#CE1126
2005,6,171,St. Louis,Nick Drazenovic,C,12.0,0.0,12.0,83,88,#002F87
2005,6,172,Boston,Lukas Vantuch,C,0.0,0.0,0.0,101,71,#FFB81C
2005,6,173,Toronto,Johan Dahlberg,L,0.0,0.0,0.0,101,72,#003E7E
2005,6,174,Philadelphia,John Flatters,D,0.0,0.0,0.0,101,73,#F74902
2005,6,175,Detroit,Juho Mielonen,D,0.0,0.0,0.0,101,74,#CE1126
2005,6,176,Nashville,Ryan Maki,R,0.0,0.0,0.0,101,75,#FFB81C
2005,6,177,Columbus,Derek Reinhart,D,0.0,0.0,0.0,101,76,#002654
2005,6,178,NY Rangers,Greg Beller,W,0.0,0.0,0.0,101,77,#0038A8
2005,6,179,Calgary,Brett Sutter,C,60.0,10.0,82.9,65,114,#D2001C
2005,6,180,NY Islanders,Tyrell Mason,D,0.0,0.0,0.0,101,79,#F47D30
2005,6,181,Washington,Tim Kennedy,L,162.0,39.0,251.31,48,133,#CF0A2C
2005,6,183,San Jose,Will Colbert,D,0.0,0.0,0.0,101,82,#006D75
2005,6,184,Los Angeles,Ryan McGinnis,D,0.0,0.0,0.0,101,83,#111111
2005,6,185,Vancouver,Kris Fredheim,D,3.0,0.0,3.0,93,92,#00205B
2005,6,186,Ottawa,Dmitry Megalinsky,D,0.0,0.0,0.0,101,85,#C8102E
2005,6,187,Winnipeg,Andrey Zubarev,D,4.0,1.0,6.29,90,97,#004C97
2005,6,188,Chicago,Joe Charlebois,D,0.0,0.0,0.0,101,87,#CF0A2C
2005,6,189,Columbus,Kirill Starkov,L,0.0,0.0,0.0,101,88,#002654
2005,6,190,Montreal,Matt D'Agostini,R,324.0,107.0,569.03,35,155,#AF1E2D
2005,6,191,Buffalo,Vyacheslav Buravchikov,D,0.0,0.0,0.0,101,90,#003087
2005,6,192,Carolina,Nicolas Blanchard,L,9.0,0.0,9.0,87,105,#CC0000
2005,6,193,San Jose,Tony Lucia,L,0.0,0.0,0.0,101,92,#006D75
2005,6,194,Pittsburgh,Jean-Philipp Paquet,D,0.0,0.0,0.0,101,93,#FCB514
2005,7,195,Pittsburgh,Joe Vitale,C,234.0,44.0,334.76,43,152,#FCB514
2005,7,196,NY Islanders,Nick Tuzzolino,D,0.0,0.0,0.0,101,95,#F47D30
2005,7,198,Carolina,Kyle Lawson,D,0.0,0.0,0.0,101,97,#CC0000
2005,7,199,Minnesota,Riley Emmerson,L,0.0,0.0,0.0,101,98,#154734
2005,7,200,Montreal,Sergei Kostitsyn,R,353.0,176.0,756.04,29,171,#AF1E2D
2005,7,201,Columbus,Trevor Hendrikx,F,0.0,0.0,0.0,101,100,#002654
2005,7,202,Chicago,David Kuchejda,R,0.0,0.0,0.0,101,101,#CF0A2C
2005,7,203,Chicago,Adam Hobson,C,0.0,0.0,0.0,101,102,#CF0A2C
2005,7,204,Ottawa,Colin Greening,C,286.0,102.0,519.58,38,166,#C8102E
2005,7,205,Vancouver,Mario Bliznak,C,6.0,1.0,8.29,89,116,#00205B
2005,7,206,Los Angeles,Josh Meyers,D,0.0,0.0,0.0,101,105,#111111
2005,7,207,Winnipeg,Myles Stoesz,L,0.0,0.0,0.0,101,106,#004C97
2005,7,208,Buffalo,Matt Generous,D,0.0,0.0,0.0,101,107,#003087
2005,7,209,Washington,Viktor Dovgan,D,0.0,0.0,0.0,101,108,#CF0A2C
2005,7,210,NY Islanders,Luciano Aquino,R,0.0,0.0,0.0,101,109,#F47D30
2005,7,211,NY Rangers,Ryan Russell,C,41.0,2.0,45.58,71,140,#0038A8
2005,7,212,Arizona,Patrick Brosnihan,R,0.0,0.0,0.0,101,111,#8C2633
2005,7,213,Nashville,Scott Todd,D,0.0,0.0,0.0,101,112,#FFB81C
2005,7,214,Detroit,Bretton Stamler,D,0.0,0.0,0.0,101,113,#CE1126
2005,7,215,Philadelphia,Matt Clackson,L,0.0,0.0,0.0,101,114,#F74902
2005,7,216,Toronto,Anton Stralman,D,938.0,293.0,1608.97,15,201,#003E7E
2005,7,217,Boston,Brock Bradford,C,0.0,0.0,0.0,101,116,#FFB81C
2005,7,218,New Jersey,Alexander Sundstrom,C,0.0,0.0,0.0,101,117,#CE1126
2005,7,219,St. Louis,Nikolai Lemtyugov,W,0.0,0.0,0.0,101,118,#002F87
2005,7,220,Edmonton,Matthew Glasser,L,0.0,0.0,0.0,101,119,#041E42
2005,7,221,Calgary,Myles Rumsey,D,0.0,0.0,0.0,101,120,#D2001C
2005,7,222,Colorado,Kyle Cumiskey,D,139.0,35.0,219.15,49,173,#6F263D
2005,7,224,Florida,Zach Bearson,R,0.0,0.0,0.0,101,123,#C9082A
2005,7,225,Tampa Bay,John Wessbecker,D,0.0,0.0,0.0,101,124,#002868
2005,7,226,Los Angeles,John Seymour,L,0.0,0.0,0.0,101,125,#111111
2005,7,227,Buffalo,Andrew Orpik,D,0.0,0.0,0.0,101,126,#003087
2005,7,228,Toronto,Chad Rau,C,9.0,2.0,13.58,81,147,#003E7E
2005,7,229,Montreal,Philippe Paquet,D,0.0,0.0,0.0,101,128,#AF1E2D
2005,7,230,Nashville,Patric Hornqvist,R,901.0,543.0,2144.47,11,219,#FFB81C
2006,1,1,St. Louis,Erik Johnson,D,1023.0,348.0,1819.92,13,-12,#002F87
2006,1,2,Pittsburgh,Jordan Staal,C,1390.0,739.0,3082.31,6,-4,#FCB514
2006,1,3,Chicago,Jonathan Toews,C,1131.0,904.0,3201.16,5,-2,#CF0A2C
2006,1,4,Washington,Nicklas Backstrom,C,1105.0,1033.0,3470.57,4,0,#CF0A2C
2006,1,5,Boston,Phil Kessel,R,1286.0,992.0,3557.68,2,3,#FFB81C
2006,1,6,Columbus,Derick Brassard,C,1013.0,545.0,2261.05,10,-4,#002654
2006,1,7,NY Islanders,Kyle Okposo,R,1051.0,614.0,2457.06,9,-2,#F47D30
2006,1,8,Arizona,Peter Mueller,C,297.0,160.0,663.4,31,-23,#8C2633
2006,1,9,Minnesota,James Sheppard,C,394.0,91.0,602.39,32,-23,#154734
2006,1,10,Florida,Michael Frolik,R,858.0,384.0,1737.36,14,-4,#C9082A
2006,1,12,Winnipeg,Bryan Little,C,843.0,521.0,2036.09,11,1,#004C97
2006,1,13,Toronto,Jiri Tlusty,L,446.0,177.0,851.33,28,-15,#003E7E
2006,1,14,Vancouver,Michael Grabner,R,640.0,276.0,1272.04,22,-8,#00205B
2006,1,16,San Jose,Ty Wishart,D,26.0,6.0,39.74,57,-41,#006D75
2006,1,17,Los Angeles,Trevor Lewis,C,1034.0,237.0,1576.73,17,0,#111111
2006,1,18,Colorado,Chris Stewart,R,668.0,322.0,1405.38,20,-2,#6F263D
2006,1,19,Anaheim,Mark Mitera,D,0.0,0.0,0.0,79,-60,#F47A38
2006,1,20,Montreal,David Fischer,D,0.0,0.0,0.0,79,-59,#AF1E2D
2006,1,21,NY Rangers,Bob Sanguinetti,D,45.0,6.0,58.74,53,-32,#0038A8
2006,1,22,Philadelphia,Claude Giroux,R,1327.0,1156.0,3974.24,1,21,#F74902
2006,1,24,Buffalo,Dennis Persson,D,0.0,0.0,0.0,79,-55,#003087
2006,1,25,St. Louis,Patrik Berglund,C,717.0,326.0,1463.54,19,6,#002F87
2006,1,27,Dallas,Ivan Vishnevskiy,D,5.0,2.0,9.58,65,-38,#006847
2006,1,28,Ottawa,Nick Foligno,L,1273.0,609.0,2667.61,7,21,#C8102E
2006,1,29,Arizona,Chris Summers,D,70.0,9.0,90.61,50,-21,#8C2633
2006,1,30,New Jersey,Matt Corrente,D,34.0,6.0,47.74,56,-26,#CE1126
2006,2,31,St. Louis,Tomas Kana,C,6.0,2.0,10.58,63,-32,#002F87
2006,2,32,Pittsburgh,Carl Sneep,D,1.0,1.0,3.29,71,-39,#FCB514
2006,2,33,Chicago,Igor Makarov,R,0.0,0.0,0.0,79,-46,#CF0A2C
2006,2,35,Washington,Francois Bouchard,R,0.0,0.0,0.0,79,-44,#CF0A2C
2006,2,36,San Jose,Jamie McGinn,L,617.0,220.0,1120.8,23,13,#006D75
2006,2,37,Boston,Yuri Alexandrov,D,0.0,0.0,0.0,79,-42,#FFB81C
2006,2,38,Anaheim,Bryce Swan,R,0.0,0.0,0.0,79,-41,#F47A38
2006,2,39,Philadelphia,Andreas Nodl,R,183.0,36.0,265.44,40,-1,#F74902
2006,2,40,Minnesota,Ondrej Fiala,L,0.0,0.0,0.0,79,-39,#154734
2006,2,41,Detroit,Cory Emmerton,L,139.0,21.0,187.09,44,-3,#CE1126
2006,2,42,Philadelphia,Mike Ratchuk,D,0.0,0.0,0.0,79,-37,#F74902
2006,2,43,Winnipeg,Riley Holzapfel,L,0.0,0.0,0.0,79,-36,#004C97
2006,2,44,Toronto,Nikolay Kulemin,L,669.0,274.0,1296.46,21,23,#003E7E
2006,2,45,Edmonton,Jeff Petry,D,1039.0,393.0,1938.97,12,33,#041E42
2006,2,47,Detroit,Shawn Matthias,L,551.0,174.0,949.46,25,22,#CE1126
2006,2,48,Los Angeles,Joey Ryan,D,0.0,0.0,0.0,79,-31,#111111
2006,2,49,Montreal,Ben Maxwell,C,47.0,8.0,65.32,52,-3,#AF1E2D
2006,2,50,Boston,Milan Lucic,L,1177.0,586.0,2518.94,8,42,#FFB81C
2006,2,51,Colorado,Nigel Williams,D,0.0,0.0,0.0,79,-28,#6F263D
2006,2,52,Washington,Keith Seabrook,D,0.0,0.0,0.0,79,-27,#CF0A2C
2006,2,53,Montreal,Mathieu Carle,D,3.0,0.0,3.0,72,-19,#AF1E2D
2006,2,54,NY Rangers,Artem Anisimov,C,771.0,376.0,1632.04,16,38,#0038A8
2006,2,55,Philadelphia,Denis Bodrov,D,0.0,0.0,0.0,79,-24,#F74902
2006,2,56,Nashville,Blake Geoffrion,L,55.0,13.0,84.77,51,5,#FFB81C
2006,2,57,Buffalo,Mike Weber,D,351.0,53.0,472.37,35,22,#003087
2006,2,58,New Jersey,Alexander Vasyunov,L,18.0,5.0,29.45,58,0,#CE1126
2006,2,59,Colorado,Codey Burki,C,0.0,0.0,0.0,79,-20,#6F263D
2006,2,60,NY Islanders,Jesse Joensuu,L,129.0,24.0,183.96,45,15,#F47D30
2006,2,61,Chicago,Simon Danis-Pepin,D,0.0,0.0,0.0,79,-18,#CF0A2C
2006,2,62,Detroit,Dick Axelsson,L,0.0,0.0,0.0,79,-17,#CE1126
2006,2,63,Carolina,Jamie McBain,D,348.0,110.0,599.9,33,30,#CC0000
2006,3,64,St. Louis,Jonas Junland,D,4.0,2.0,8.58,66,-2,#002F87
2006,3,65,Pittsburgh,Brian Strait,D,187.0,29.0,253.41,41,24,#FCB514
2006,3,66,Montreal,Ryan White,C,313.0,61.0,452.69,36,30,#AF1E2D
2006,3,67,New Jersey,Kirill Tulupov,D,0.0,0.0,0.0,79,-12,#CE1126
2006,3,68,Ottawa,Eric Gryba,D,289.0,43.0,387.47,37,31,#C8102E
2006,3,70,NY Islanders,Robin Figren,L,0.0,0.0,0.0,79,-9,#F47D30
2006,3,71,Boston,Brad Marchand,L,1152.0,1034.0,3519.86,3,68,#FFB81C
2006,3,72,Minnesota,Cal Clutterbuck,R,1064.0,293.0,1734.97,15,57,#154734
2006,3,73,Florida,Brady Calla,R,0.0,0.0,0.0,79,-6,#C9082A
2006,3,75,Edmonton,Theo Peckham,D,160.0,17.0,198.93,43,32,#041E42
2006,3,76,Chicago,Tony Lagerstrom,C,0.0,0.0,0.0,79,-3,#CF0A2C
2006,3,77,New Jersey,Vladimir Zharkov,R,82.0,14.0,114.06,48,29,#CE1126
2006,3,78,Tampa Bay,Kevin Quick,D,6.0,1.0,8.29,67,11,#002868
2006,3,79,Philadelphia,Jonathan Matsumoto,C,14.0,2.0,18.58,60,19,#F74902
2006,3,80,Winnipeg,Michael Forney,L,0.0,0.0,0.0,79,1,#004C97
2006,3,81,Colorado,Mike Carman,C,0.0,0.0,0.0,79,2,#6F263D
2006,3,82,Vancouver,Daniel Rahimi,D,0.0,0.0,0.0,79,3,#00205B
2006,3,83,Anaheim,John de Gray,D,0.0,0.0,0.0,79,4,#F47A38
2006,3,84,NY Rangers,Ryan Hillier,L,0.0,0.0,0.0,79,5,#0038A8
2006,3,85,Columbus,Tom Sestito,L,154.0,21.0,202.09,42,43,#002654
2006,3,86,Los Angeles,"George ""Bud"" Holloway",R,1.0,0.0,1.0,75,11,#111111
2006,3,87,Calgary,John Armstrong,C,0.0,0.0,0.0,79,8,#D2001C
2006,3,88,Arizona,Jonas Ahnelov,D,0.0,0.0,0.0,79,9,#8C2633
2006,3,89,Calgary,Aaron Marvin,C,0.0,0.0,0.0,79,10,#D2001C
2006,3,90,Dallas,Aaron Snow,L,0.0,0.0,0.0,79,11,#006847
2006,3,91,Ottawa,Kaspars Daugavins,L,91.0,15.0,125.35,47,44,#C8102E
2006,3,93,Carolina,Harrison Reed,R,0.0,0.0,0.0,79,14,#CC0000
2006,4,94,St. Louis,Ryan Turek,D,0.0,0.0,0.0,79,15,#002F87
2006,4,95,Chicago,Ben Shutron,D,0.0,0.0,0.0,79,16,#CF0A2C
2006,4,97,Washington,Oskar Osala,L,3.0,0.0,3.0,72,25,#CF0A2C
2006,4,98,San Jose,James DeLory,D,0.0,0.0,0.0,79,19,#006D75
2006,4,100,NY Islanders,Rhett Rakhshani,R,7.0,0.0,7.0,68,32,#F47D30
2006,4,101,Philadelphia,Joonas Lehtivuori,D,0.0,0.0,0.0,79,22,#F74902
2006,4,102,Minnesota,Kyle Medvec,D,0.0,0.0,0.0,79,23,#154734
2006,4,103,Florida,Michael Caruso,D,2.0,0.0,2.0,74,29,#C9082A
2006,4,104,NY Rangers,David Kveton,R,0.0,0.0,0.0,79,25,#0038A8
2006,4,105,Nashville,Niko Snellman,R,0.0,0.0,0.0,79,26,#FFB81C
2006,4,107,New Jersey,Tyler Miller,D,0.0,0.0,0.0,79,28,#CE1126
2006,4,110,Colorado,Kevin Montgomery,D,0.0,0.0,0.0,79,31,#6F263D
