draft_year,round,pick_number,drafted_by,player_name,position,games_played,points,performance_score
2014,4,102,San Jose Sharks,Alexis Vanier,D,0.0,0.0,0.0
2014,4,103,Toronto Maple Leafs,J.J. Piccinich,R,0.0,0.0,0.0
2014,4,104,New York Rangers,Ryan Mantha,D,0.0,0.0,0.0
2014,4,105,Dallas Stars,Michael Prapavessis,D,0.0,0.0,0.0
2014,4,106,Detroit Red Wings,Christoffer Ehn,C,114.0,13.0,143.77
2014,4,107,Columbus Blue Jackets,Julien Pelletier,L,0.0,0.0,0.0
2014,4,108,New York Islanders,Devon Toews,D,535.0,300.0,813.14
2014,4,110,St. Louis Blues,Austin Poganski,R,22.0,0.0,22.0
2014,4,112,Nashville Predators,Viktor Arvidsson,L,678.0,440.0,885.06
2014,4,113,Pittsburgh Penguins,Sam Lafferty,C,376.0,92.0,555.47
2014,4,114,Colorado Avalanche,Alexis Pepin,L,0.0,0.0,0.0
2014,4,116,Boston Bruins,Danton Heinen,L,607.0,249.0,690.42
2014,4,117,Arizona Coyotes,Michael Bunting,L,416.0,252.0,849.85
2014,4,119,Tampa Bay Lightning,Ben Thomas,D,5.0,0.0,5.0
2014,4,120,Los Angeles Kings,Steven Johnson,D,0.0,0.0,0.0
2014,5,121,Buffalo Sabres,Max Willman,C,68.0,10.0,90.9
2014,5,122,New York Rangers,Richard Nejezchleb,R,0.0,0.0,0.0
2014,5,123,Anaheim Ducks,Matthew Berkovitz,D,0.0,0.0,0.0
2014,5,124,St. Louis Blues,Jaedon Descheneau,R,0.0,0.0,0.0
2014,5,125,Montreal Canadiens,Nikolas Koberstein,D,0.0,0.0,0.0
2014,5,126,Vancouver Canucks,Gustav Forsling,D,552.0,218.0,677.96
2014,5,127,Carolina Hurricanes,Clark Bishop,C,53.0,9.0,73.61
2014,5,128,Toronto Maple Leafs,Dakota Joshua,C,295.0,96.0,514.84
2014,5,129,Winnipeg Jets,C.J. Suess,L,5.0,0.0,5.0
2014,5,130,Edmonton Oilers,Liam Coughlin,F,0.0,0.0,0.0
2014,5,131,New Jersey Devils,Ryan Rehill,D,0.0,0.0,0.0
2014,5,132,Nashville Predators,Joonas Lyytinen,D,0.0,0.0,0.0
2014,5,133,Arizona Coyotes,Dysin Mayo,D,85.0,13.0,114.77
2014,5,134,Washington Capitals,Shane Gersich,L,3.0,1.0,5.29
2014,5,135,Dallas Stars,Miro Karjalainen,D,0.0,0.0,0.0
2014,5,137,Columbus Blue Jackets,Tyler Bird,R,0.0,0.0,0.0
2014,5,138,Philadelphia Flyers,Oskar Lindblom,L,337.0,112.0,593.48
2014,5,139,Minnesota Wild,Tanner Faith,D,0.0,0.0,0.0
2014,5,140,New York Rangers,Daniel Walcott,L,1.0,0.0,1.0
2014,5,141,Chicago Blackhawks,Luc Snuggerud,D,0.0,0.0,0.0
2014,5,142,New York Rangers,Tyler Nanne,D,0.0,0.0,0.0
2014,5,143,Florida Panthers,Miguel Fidler,L,0.0,0.0,0.0
